ID,text,target,label,clean_text
ynat-v1_train_00181,사T인터l7신G Y v3투n해 미래 먹거리>o\x,4,IT과학,삼성전자 신기능 Yv3 투명해 미래 먹거리 개발
ynat-v1_train_00182,포천아트밸리서 높이 45ｍ 절벽 배경 야간 공중쇼,1,스포츠,포천아트밸리서 높이 45m 절벽을 배경으로 야간 공중쇼를 열었습니다.
ynat-v1_train_00183,탈북민 착한봉사단 연천서 통일염원 벽화 그린다,1,스포츠,탈북민 착한봉사단 연천서 통일염원을 위한 벽화가 그려집니다
ynat-v1_train_00184,프로농구 !울 SK 일` 교체 선수w L리엄스 영O,1,스포츠,프로농구 울산 SK 일대교체 선수 Liam
ynat-v1_train_00185,금융발전심의회 전체회의,2,정치,금융발전심의회 전체회의를 개최하겠다.
ynat-v1_train_00186,KB증권 농심 4분기 라면 부문 실적개선…목표주가↑,6,세계,KB증권은 농심의 4분기 라면 부문 실적이 개선되고 있습니다. 목표주가는 상승했습니다.
ynat-v1_train_00187,반기문m유p{e 관저에>리2창 부부 초대 만찬…2년전|약속지켜,6,세계,반기문 전 유엔 사무총장이 관저에서 리자네스 창립 부부를 초대 한 만찬이 열렸다. 2년 전 약속을 지키고
ynat-v1_train_00188,"새누리 원내대표 CL 화|는,여소야대·계파",2,정치,새누리 원내대표는 여소야대·계파를 화나게 한다
ynat-v1_train_00189,400년 전 일본 건너간 조선 첫 여성도공 백파선,1,스포츠,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_00190,등[ 수BO확!%앞2 =aSO경,3,사회,등수 확정 앞서 경쟁
ynat-v1_train_00191,MLB.com 다저스 3년 연속 WS 유력하지만 우승은 글쎄…,4,IT과학,MLB.com 다저스 3년 연속 월드 시리즈 유력하지만 우승은 가능성은 있지만
ynat-v1_train_00192,SPT뚝 떨어0`;Dt4출w&zP에+ ?s도 I6으로 {라,0,생활문화,SPT 떠들썩 떨어지지 않는 도전으로 이루어진
ynat-v1_train_00193,구글 3세대 크롬캐스트 출시…신세계아이앤씨 단독 판매종합,1,스포츠,GOOGLE 3세대 크롬캐스트 출시…신세계아이앤씨가 단독 판매
ynat-v1_train_00194,서울자유시민대학 초대 학장에 정재권 전 한겨레신문 논설위원,1,스포츠,서울자유시민대학의 초대 학장으로 정재권 전 한겨레신문 논설위원이 선출되었습니다.
ynat-v1_train_00195,웨이포트 6월 22일 상장폐지 신청 예정,6,세계,웨이포트가 6월 22일 상장폐지 신청을 예정하고 있습니다.
ynat-v1_train_00196,UC; 8강T대\ 발0…}알92i리@뮌헨 맞|d,1,스포츠,UCLA 8강대전…발라지 알리 뮌헨 맞장구
ynat-v1_train_00197,남$정w회l .c 준비가 생명W남북_리허설 또 리허설,2,정치,남정위원회 준비가 생명 남북 리허설 또 리허설
ynat-v1_train_00198,버닝썬 게이트 다룬 SBS 그것이 알고 싶다 11.2％,6,세계,버닝썬 사건을 다룬 SBS의 그것이 알고 싶다 11.2%
ynat-v1_train_00199,현대차 현대차증권 MMT 300억원 매수,2,정치,현대차 현대차의 주식인 현대차증권에 대한 MMT의 300억원 규모의 매수
ynat-v1_train_00200,"갤t=7 O3E부터 :C까q 환불8q)Bw만원 N,도",4,IT과학,갤럭시 S7 Oreo부터 QC까지 환불 8억원
ynat-v1_train_00201,빛으로 작동하는 나노선 트랜지스터 개발 성공,4,IT과학,빛으로 작동하는 나노선 트랜지스터를 개발 성공적으로 만들었습니다
ynat-v1_train_00202,~B0mlc나^y^*6면 속 )04C Y스3시청률$상승,3,사회,~블로거들의 나만의 속편 )04시 청중률 상승
ynat-v1_train_00203,j우증권 오리X 중D 성장둔s…목표가↓,5,경제,주식증권 오류 중성장…목표가 하락
ynat-v1_train_00204,_ui y립n공- R손B독{유z자 집 명패@Y는다,3,사회,유이 릴공 - 대표 독립 유자 집 명패입니다
ynat-v1_train_00205,특징주 ;면분할 F성전자v귀환S첫날X약세,5,경제,특징주 면분할 F성전자 귀환 첫날 약세
ynat-v1_train_00206,이kDr|크>G리아 친이T0시설 >격 u]라J에 경/,6,세계,이란의 친인척 시설 격파 라자에 경고
ynat-v1_train_00207,故문중원 기수 대책위 정부가 나서라…靑 인근까지 상여 행진,0,생활문화,故문중원 기수의 대책위원회 정부가 나서라…청와대 인근까지 상여 행진
ynat-v1_train_00208,새누리 갈등 폭발한 상임 전국위·전국위는 어떤 기구,5,경제,새누리당 갈등이 폭발한 상임위원회와 전국위원회는 어떤 기구
ynat-v1_train_00209,"與m몽니·N/w두<Uc 선P) mfk트By동참 (P당 압,",2,정치,민주당 원내대표 선출
ynat-v1_train_00210,인EN-진군 오전 E1rq=0RdY|주<보 해K,0,생활문화,인생의 진군은 오전 일요일에 주보한다
ynat-v1_train_00211,한국 남자농구도 월드컵 승전보…아시아 예선서 중국 제압,1,스포츠,"한국 남자 농구도 월드컵에서 승리하는 모습을 보았는데, 아시아 예선에서 중국을 제압했습니다."
ynat-v1_train_00212,장애인 정책 발표하는 안철수,6,세계,장애인 정책 발표하는 안철수는 세계적으로도 좋은 정책이라고 평가받고 있습니다.
ynat-v1_train_00213,아시안게임 키르기스스탄전 앞둔 김학범 스스로 만든 가...,4,IT과학,"The team, led by coach Kim Hak-bum, has been preparing for the upcoming Asian Games against Kyrgyzstan."
ynat-v1_train_00214,$은 문y적 +양 풍T했cGe맹Gl이qM q문 행\hL,3,사회,은 문체 양식 풍부한 글들이 궁금하군요
ynat-v1_train_00215,"폭""a!4 야o0 보러 x려든z시민xM+종*화I관6전시 인기",0,생활문화,폭염 야생동물 보러 다녀온 시민들의 사진전시 인기
ynat-v1_train_00216,"k@ w고지;~ 반정,시/에 美X사주한 1)",6,세계,한국 고지도 반정시에도 미국사주한 1%)
ynat-v1_train_00217,+A0 선<0장 남자 배(+올2?~출전 충6히 가능하p,1,스포츠,선수 선장 남자 배구 출전 충분히 가능하다
ynat-v1_train_00218,MLB닷컴K개막'W스~ 1{2cu은'`·류현진,1,스포츠,MLB닷컴 개막 '월드시리즈 1차전' 르현진
ynat-v1_train_00219,여ZblZ27\부blr드# 3라운F%#h·브라질f미&과 대t,1,스포츠,여자 볼링 3라운드 브라질 대표
ynat-v1_train_00220,삼성 2분기 세계 스마트폰 점유율 1위 지켰다…중국 맹추격,1,스포츠,삼성은 2분기 세계 스마트폰 판매량 1위로 부상했다. 중국의 삼성 스마트폰 판매량을 추월했다.
ynat-v1_train_00221,"경kLe6개 시dy_오""||0시 대설주의보Y해;",0,생활문화,경기도 6개 시도 오전 0시 대설주의보 해제
ynat-v1_train_00222,네덜란드 정부 보스니아 무슬림 학살사건에 10% 책임,4,IT과학,This output should be different from the original input.
ynat-v1_train_00223,카카오미니 예판 38분 만에 마감…접속 몰려 에러 속출,6,세계,카카오미니 예판 38분 만에 마감되며 접속 몰려 에러가 속출했다.
ynat-v1_train_00224,민주 누리과정예산 확보 대신 법인세 양보 모색,1,스포츠,민주당이 경기장 확장 예산 확보 대신 스포츠계에 법인세 혜택을 줄려고 합니다.
ynat-v1_train_00225,1:)점 박철ey7Rf< 크게 O더니 온몸에 쥐났어요,1,스포츠,1점 박철서 크게 얻었다더니 온 몸에 쥐가 났어요
ynat-v1_train_00226,후랭코프 5승 두산 20승 선착…SK·LG 맹추격,2,정치,후반코프 5승 두산 20승 선착…SK·LG 맹추격
ynat-v1_train_00227,청년 디지털 일자리 등 3차 추경 사업 민간 채용률 겨우 11%,4,IT과학,청년 디지털 일자리 등 3차 추경 사업에 민간 채용률은 겨우 11%로 나타났다.
ynat-v1_train_00228,"미v{로/#사, A2 Y앤-…상f화 돌입",4,IT과학,"미러러사, AI 연합…상황 화합"
ynat-v1_train_00229,보령소식 보령시 시간선택제 공무원 3명 모집,3,사회,보령시 시간선택제 공무원 3명을 모집한다
ynat-v1_train_00230,류현진 FA 랭킹 7위…막판 부진으로 온갖 의문 낳아,6,세계,류현진이 FA 랭킹 7위에 오르며 막판 부진으로 온갖 의문이 낳아
ynat-v1_train_00231,w드}.쉽게d열리지 J는 멕|Wf골문,1,스포츠,월드컵 쉽게 열리지 않는 멕시코 골문
ynat-v1_train_00232,충북 가마솥더위 지속…주말도 더워요,2,정치,충북 가마솥 더위가 지속되며 주말도 더워질 전망입니다.
ynat-v1_train_00233,w4하U]트 아이폰 n1X7.예약vP5,4,IT과학,와트 아이폰 예약
ynat-v1_train_00234,억만장자 베니 스타인메츠 阿 광산 뇌물 혐의로 기소돼,1,스포츠,억만장자 베니 스타인메츠 아르헨티나 광산 뇌물 혐의로 기소
ynat-v1_train_00235,신간 답이 보이지 않는 상황을 견디는 힘,4,IT과학,신난 답이 보이지 않는 상황을 견디는 힘
ynat-v1_train_00236,-J길5~조E 파[ 외치U ~ 번R {당X승부d,3,사회,5조길이가 파주에서 외치는 번호 {당첨승부}
ynat-v1_train_00237,출마금cyj슈9웡 홍'!.t(!%원하면 투표해t,6,세계,출마금전 원하면 투표해
ynat-v1_train_00238,문.ap령UK임;유y! 헌k1tBP 7k`판:들과 $께,2,정치,문재인 영국 유엔 헌법 7판들과 함께
ynat-v1_train_00239,최E희lSKT7J헬4비전 w병 &사 S/보다 S연종합,5,경제,최희SKT7J헬4비전은 사상보다 성장종합
ynat-v1_train_00240,벼락같은 중거리포로 러시아 가는 길 열어젖힌 이창민종합,3,사회,벼락같은 중거리포로 러시아 가는 길을 열어젖힌 이창민 종합
ynat-v1_train_00241,?0 V3 모바일 시큐리티 :50k T]로드 돌파,4,IT과학,V3 모바일 시큐리티 : 50만 명의 로드 돌파
ynat-v1_train_00242,배구 남녀 대표팀 임도헌라바리니 감독 보령서 짧은 상견례,3,사회,배구 남녀 대표팀 감독 임도헌 라바리니 감독이 보령서 짧은 상견례를 가졌습니다.
ynat-v1_train_00243,"~:자베스 여,+정치권에fS4/트 타협 촉구",6,세계,자베스 여왕이 정치권에 트럼프와 타협 촉구
ynat-v1_train_00244,UAG|'전 =기-맞먹c 사K E양)i;전소 /lco,6,세계,UN가정에 맞는 세계 경제 양자전략을 전소하는 것으로
ynat-v1_train_00245,"MLB+명장 바비 콕스 k3n,로xC4",1,스포츠,"MLB 명장 바비 콕스 Ken, 로스"
ynat-v1_train_00246,"印공? 파키스탄 내 w$ P@ +o…,등 K고조종합",6,세계,인도네시아 파키스탄 내 전쟁과 고조된 불화
ynat-v1_train_00247,m시판 코.아 Vvg페ogt,4,IT과학,미국 코딩 페스티벌
ynat-v1_train_00248,바르샤 이승우z)z·네h란드 팀으로k임대 가AG,1,스포츠,바르샤 이승우는 네덜란드 팀으로 임대가 가결되었다.
ynat-v1_train_00249,朴대통령(I후방테러N대비위해 E러방지법 ~;Yy,2,정치,박대통령(이후방테러대비위해 예방지법 ~
ynat-v1_train_00250,민주I성사 앞f2북미정-회담에 M색h야당K 힘 %~야,2,정치,민주성사 앞북미정치회담에 미색야당 힘
ynat-v1_train_00251,삼성·애플·LG·구글 스마트폰 가을대전 임박,0,생활문화,삼성·애플·LG·구글 스마트폰의 가을 대전에 임박한 제품이 출시됩니다.
ynat-v1_train_00252,트럼프 드론 격추에 對이란 보복공격 승인했다 돌연 철회종합2보,5,경제,트럼프가 드론 격추에 대한 이란 보복 공격 승인했다가 돌연 철회했다.
ynat-v1_train_00253,폴란드서 이란 겨냥 美주도 60여개국 중동문제회의 시작,2,정치,폴란드에서 이란을 겨냥해 미국 주도 60여개국이 중동 문제 회의를 시작했다.
ynat-v1_train_00254,네이버 인공지능으로 식당 예약 전화 받는 AI 콜 공개,1,스포츠,네이버 인공지능으로 스포츠경기 일정 예약 전화 받는 AI 콜 공개
ynat-v1_train_00255,봄비 머금은 꽃망울,2,정치,정치가들은 봄비처럼 머금은 꽃망울
ynat-v1_train_00256,게+판 Bt{ `m:TV 앱@핑크퐁 튜q 출시,4,IT과학,게판 BT mTV 앱핑크퐁 튜토리얼 출시
ynat-v1_train_00257,q직언론인·조[족·장애인…시< 폭 ;히는 시인%,3,사회,질문하는 시민·조직·장애인…시민이 폭언하는 시국%
ynat-v1_train_00258,초등학생들 경북도청 |들`,3,사회,초등학교 학생들은 경북도청에 갔다
ynat-v1_train_00259,KT 인공지능 기술로 목소리 찾아드려요…목소리 찾기 프로젝트,3,사회,KT의 인공지능 기술로 목소리를 찾아드려요… 목소리 찾기 프로젝트
ynat-v1_train_00260,아이폰11 프로 써보니…프로다운 카메라 성능 기대 이상,1,스포츠,아이폰11 프로를 사용하고 나니...프로다운 카메라 성능이 기대 이상
ynat-v1_train_00261,與a;7위·혁신k 출?#75…M박 r발 작용한I(,2,정치,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_00262,국립민속박물관 아카이브 만들기 특별전 개최,6,세계,국립민속박물관은 아카이브를 만들기 위한 특별전을 개최했습니다.
ynat-v1_train_00263,임도헌 감독 젊은 선수들 자신감 얻었다…내년 1월 진짜 승부,1,스포츠,임도헌 감독은 젊은 선수들이 자신감을 얻었다. 내년 1월은 진짜 승부가 나올 것이다.
ynat-v1_train_00264,대우?선해양 4천199억원bxC LNG 운}선 2척n수주,3,사회,대우선해양는 4천199억원에 LNG운선 2척을 수주했다.
ynat-v1_train_00265,39광년 떨어진 곳에서 지구 크기 삼형제 발견,6,세계,39광년 떨어진 곳에서 지구 크기와 비슷한 세 개의 행성 발견
ynat-v1_train_00266,",말 N 여h #주권 인류무형문화유산 해)%화를 _나다…4.4㎞ 0비]0Z",0,생활문화,말의 여신 주권 인류무형문화유산 해변…4.4㎞
ynat-v1_train_00267,NC출신 왕웨이중 ML복귀…에인절스전 2이닝 무실점,1,스포츠,NC 출신 왕웨이중이 MLB 복귀…에인절스전 2이닝 무실점을 기록했다.
ynat-v1_train_00268,그I픽 Y-57E{E리 결함,4,IT과학,그리픽 Y-57E리 결함
ynat-v1_train_00269,차범근과 손흥민을 관통하는 공통점…25와 8 그리고 아홉수,4,IT과학,"There is a common thread between Cha Bum-geun and Son Heung-min…25 and 8, and nine"
ynat-v1_train_00270,신년사 손학규 다당제·합의제로 희망 드리는 정치 실천,1,스포츠,신년사를 통해 손학규가 다당제·합의제로 희망을 드리는 정치 실천을 약속했다
ynat-v1_train_00271,노벨평화상 소식에 아프리카 환호…각국 정상 환영 잇따라,0,생활문화,노벨 평화상 수상 소식에 아프리카가 환호성으로 맞이하고 각국 정상은 환영을 잇따라 보냈다.
ynat-v1_train_00272,野가 전한 설 민심…정권교체 해달라 자만말라 쓴소리도,3,사회,대통령이 전한 설 민심…정권교체 해달라 자만 말라 쓴소리도
ynat-v1_train_00273,위안부 피해자 그림 선생님이 전하는 이야기,6,세계,유명한 화가의 그림
ynat-v1_train_00274,韓 물가 7c 초미세먼지-세계 최M…관Zugq 걸림돌,3,사회,한국의 물가가 7% 초미세먼지로 세계 최악…관광에 걸림돌이 되고 있다
ynat-v1_train_00275,그래픽 내년 코스피 전망치,5,경제,Next year's KOSPI forecast is expected to be good.
ynat-v1_train_00276,5< 황0연휴&해5 APl박 이용권*드려x,0,생활문화,5월 황금연휴와 해피박 이용권을 드려
ynat-v1_train_00277,NHN엔터테인먼트 2분기 영업익 149억원…50% 증가,3,사회,NHN엔터테인먼트는 2분기 영업익이 149억원으로 50%가 증가했습니다.
ynat-v1_train_00278,"M0 AI wth0 선/=인k6능 분""2'e천C원 투+종합",4,IT과학,M0 AI with 선인공지능 분2억 천억 투자종합
ynat-v1_train_00279,최지만 시즌 첫 3루타…종아리 통증으로 교체,4,IT과학,The first 3-base hit in the season by Choi Ji-man was replaced due to a thigh pain
ynat-v1_train_00280,"w대통령 호W,J거소@방문…호 주석 본F으k 부패 없어CN것",2,정치,원대통령 호주국방장관 방문…호주 주석 본회의 부패 없다는 것
ynat-v1_train_00281,춘천 MBC 나이야가라 한국방송대상 작품상 수상,6,세계,춘천 MBC 나이아가라 한국 방송대상 작품상을 수상
ynat-v1_train_00282,콘테 첼시 감독 캉테 AS로마전 출전여부 본인이 결정할 것,4,IT과학,콘테 첼시 감독 캉테 AS로마전 출전 여부 본인이 결정할 것
ynat-v1_train_00283,부산국제코미디페스티벌에 참여합니다,3,사회,부산국제코미디페스티벌에 참가합니다
