ID,text,target,label,clean_text
ynat-v1_train_00191,MLB.com 다저스 3년 연속 WS 유력하지만 우승은 글쎄…,4,IT과학,MLB.com 다저스 3년 연속 월드 시리즈 유력하지만 우승은 그렇다치고
ynat-v1_train_00192,SPT뚝 떨어0`;Dt4출w&zP에+ ?s도 I6으로 {라,0,생활문화,SPT뚝 떨어질 것 같다.도 이6으로 라면
ynat-v1_train_00193,구글 3세대 크롬캐스트 출시…신세계아이앤씨 단독 판매종합,1,스포츠,구글 3세대 크롬캐스트 출시…신세계아이앤씨 단독 판매
ynat-v1_train_00194,서울자유시민대학 초대 학장에 정재권 전 한겨레신문 논설위원,1,스포츠,서울자유시민대학 초대 학장에 정재권 전 한겨레신문 논설위원
ynat-v1_train_00195,웨이포트 6월 22일 상장폐지 신청 예정,6,세계,웨이포트 6월 22일 상장폐지 신청 예정
ynat-v1_train_00196,UC; 8강T대\ 발0…}알92i리@뮌헨 맞|d,1,스포츠,UC 8강대 UC 발전…알리 뮌헨 맞대결
ynat-v1_train_00197,남$정w회l .c 준비가 생명W남북_리허설 또 리허설,2,정치,남정위원회 준비가 생명 남북 리허설 또 리허설
ynat-v1_train_00198,버닝썬 게이트 다룬 SBS 그것이 알고 싶다 11.2％,6,세계,버닝썬 게이트 다룬 SBS 그것이 알고 싶다 11.2%
ynat-v1_train_00199,현대차 현대차증권 MMT 300억원 매수,2,정치,현대차 현대차증권 MMT 300억원 매수
ynat-v1_train_00200,"갤t=7 O3E부터 :C까q 환불8q)Bw만원 N,도",4,IT과학,갤럭시7 O3E부터 :카카오 환불8억원
ynat-v1_train_00201,빛으로 작동하는 나노선 트랜지스터 개발 성공,4,IT과학,빛으로 작동하는 나노선 트랜지스터 개발 성공
ynat-v1_train_00202,~B0mlc나^y^*6면 속 )04C Y스3시청률$상승,3,사회,~널의 명성 속 )04년 Y수시청률 상승
ynat-v1_train_00203,j우증권 오리X 중D 성장둔s…목표가↓,5,경제,주우증권 오류 중성장…목표가 하락
ynat-v1_train_00204,_ui y립n공- R손B독{유z자 집 명패@Y는다,3,사회,유이 릴공 - 로손 독립자 집 명패 없다
ynat-v1_train_00205,특징주 ;면분할 F성전자v귀환S첫날X약세,5,경제,특징주 면분할 F성전자 귀환 첫날 약세
ynat-v1_train_00206,이kDr|크>G리아 친이T0시설 >격 u]라J에 경/,6,세계,이국적 기아 친환경 시설 격파 우라라에 경쟁
ynat-v1_train_00207,故문중원 기수 대책위 정부가 나서라…靑 인근까지 상여 행진,0,생활문화,故문중원 기수의 대책위 정부가 나서라…청와대 인근까지 상여 행진
ynat-v1_train_00208,새누리 갈등 폭발한 상임 전국위·전국위는 어떤 기구,5,경제,새누리 갈등 폭발한 상임위 전국위원회는 어떤 기구
ynat-v1_train_00209,"與m몽니·N/w두<Uc 선P) mfk트By동참 (P당 압,",2,정치,민주당 원내대표 선출
ynat-v1_train_00210,인EN-진군 오전 E1rq=0RdY|주<보 해K,0,생활문화,인진군 오전 행사 주최 해킹
ynat-v1_train_00211,한국 남자농구도 월드컵 승전보…아시아 예선서 중국 제압,1,스포츠,한국 남자 농구도 월드컵 승전보니 아시아 예선서 중국을 제압
ynat-v1_train_00212,장애인 정책 발표하는 안철수,6,세계,장애인 정책 발표하는 안철수
ynat-v1_train_00213,아시안게임 키르기스스탄전 앞둔 김학범 스스로 만든 가...,4,IT과학,아시안게임 키르기스스탄전 앞둔 김학범 스스로 만든 게임...
ynat-v1_train_00214,$은 문y적 +양 풍T했cGe맹Gl이qM q문 행\hL,3,사회,은 문학 양식 풍부했으며 과감한 질서를 문행
ynat-v1_train_00215,"폭""a!4 야o0 보러 x려든z시민xM+종*화I관6전시 인기",0,생활문화,폭염 야생동물 보러 오려던 시민들이 모인 종합화장실 관전시
ynat-v1_train_00216,"k@ w고지;~ 반정,시/에 美X사주한 1)",6,세계,한국 고지도 반정시에도 미국사주한 1
ynat-v1_train_00217,+A0 선<0장 남자 배(+올2?~출전 충6히 가능하p,1,스포츠,선수 선장 남자 배구 출전 충분히 가능하다
ynat-v1_train_00218,MLB닷컴K개막'W스~ 1{2cu은'`·류현진,1,스포츠,MLB닷컴 개막 '월드시리즈 1차전' 르현진
ynat-v1_train_00219,여ZblZ27\부blr드# 3라운F%#h·브라질f미&과 대t,1,스포츠,여자 볼링 3라운드 브라질미녀와 대결
ynat-v1_train_00220,삼성 2분기 세계 스마트폰 점유율 1위 지켰다…중국 맹추격,1,스포츠,삼성 2분기 세계 스마트폰 점유율 1위 지켰다…중국이 맹추격
ynat-v1_train_00221,"경kLe6개 시dy_오""||0시 대설주의보Y해;",0,생활문화,경계 6개 시도 오전 0시 대설주의보 해제
ynat-v1_train_00222,네덜란드 정부 보스니아 무슬림 학살사건에 10% 책임,4,IT과학,네덜란드 정부 보스니아 무슬림 학살 사건에 10% 책임
ynat-v1_train_00223,카카오미니 예판 38분 만에 마감…접속 몰려 에러 속출,6,세계,카카오미니 예판 38분 만에 마감…접속 몰려 에러 발생 속출
ynat-v1_train_00224,민주 누리과정예산 확보 대신 법인세 양보 모색,1,스포츠,민주당 누리과정 예산 확보 대신 법인세 양보
ynat-v1_train_00225,1:)점 박철ey7Rf< 크게 O더니 온몸에 쥐났어요,1,스포츠,1점 박철서 크게 얻었다더니 온 몸에 쥐났어요
ynat-v1_train_00226,후랭코프 5승 두산 20승 선착…SK·LG 맹추격,2,정치,후랭코프 5승 두산 20승 선착순…SK·LG 맹추격
ynat-v1_train_00227,청년 디지털 일자리 등 3차 추경 사업 민간 채용률 겨우 11%,4,IT과학,청년 디지털 일자리 등 3차 추경 사업 민간 채용률 겨우 11%
ynat-v1_train_00228,"미v{로/#사, A2 Y앤-…상f화 돌입",4,IT과학,"미로사, A2 Y앤 상화 돌입"
ynat-v1_train_00229,보령소식 보령시 시간선택제 공무원 3명 모집,3,사회,보령소식 보령시 시간선택제 공무원 3명 채용
ynat-v1_train_00230,류현진 FA 랭킹 7위…막판 부진으로 온갖 의문 낳아,6,세계,류현진 FA 랭킹 7위…막판 부진으로 온갖 의문 낳아
ynat-v1_train_00231,w드}.쉽게d열리지 J는 멕|Wf골문,1,스포츠,월드컵 쉽게 열리지 않는 멕시코 골문
ynat-v1_train_00232,충북 가마솥더위 지속…주말도 더워요,2,정치,충북 가마솥 더위 지속…주말도 더워요
ynat-v1_train_00233,w4하U]트 아이폰 n1X7.예약vP5,4,IT과학,와이파이 아이폰 예약
ynat-v1_train_00234,억만장자 베니 스타인메츠 阿 광산 뇌물 혐의로 기소돼,1,스포츠,억만장자 베니 스타인메츠 아르 광산 뇌물 혐의로 기소되었습니다
ynat-v1_train_00235,신간 답이 보이지 않는 상황을 견디는 힘,4,IT과학,신간 답이 보이지 않는 상황을 견디는 힘
ynat-v1_train_00236,-J길5~조E 파[ 외치U ~ 번R {당X승부d,3,사회,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_00237,출마금cyj슈9웡 홍'!.t(!%원하면 투표해t,6,세계,출마금전 원하면 투표해
ynat-v1_train_00238,문.ap령UK임;유y! 헌k1tBP 7k`판:들과 $께,2,정치,문재인 영국임 유엔 헌법 7판:들과 함께께
ynat-v1_train_00239,최E희lSKT7J헬4비전 w병 &사 S/보다 S연종합,5,경제,최희희 SKT7J 헬4비전 병사보다 연종합
ynat-v1_train_00240,벼락같은 중거리포로 러시아 가는 길 열어젖힌 이창민종합,3,사회,벼락같은 중거리포로 러시아 가는 길 열어젖힌 이창민 종합
ynat-v1_train_00241,?0 V3 모바일 시큐리티 :50k T]로드 돌파,4,IT과학,V3 모바일 시큐리티 :50k 로드 돌파
ynat-v1_train_00242,배구 남녀 대표팀 임도헌라바리니 감독 보령서 짧은 상견례,3,사회,배구 남녀 대표팀 임도헌 라바리니 감독 보령서 짧은 상견례
ynat-v1_train_00243,"~:자베스 여,+정치권에fS4/트 타협 촉구",6,세계,~자베스 여왕이 정치권에 트럼프와 타협 촉구
ynat-v1_train_00244,UAG|'전 =기-맞먹c 사K E양)i;전소 /lco,6,세계,UNAG 전기 맞먹는 사각형 E양 전소 / 전설
ynat-v1_train_00245,"MLB+명장 바비 콕스 k3n,로xC4",1,스포츠,"MLB 명장 바비 콕스 Ken, 로스C4"
ynat-v1_train_00246,"印공? 파키스탄 내 w$ P@ +o…,등 K고조종합",6,세계,"인도네시아 파키스탄 내 wP +o…,등 K고조종합"
ynat-v1_train_00247,m시판 코.아 Vvg페ogt,4,IT과학,미시판 코아 Vpgfet
ynat-v1_train_00248,바르샤 이승우z)z·네h란드 팀으로k임대 가AG,1,스포츠,바르샤 이승우는 네덜란드 팀으로 임대 가야
ynat-v1_train_00249,朴대통령(I후방테러N대비위해 E러방지법 ~;Yy,2,정치,박대통령(후방테러대비위해 에러방지법 ~;YY
ynat-v1_train_00250,민주I성사 앞f2북미정-회담에 M색h야당K 힘 %~야,2,정치,민주성사 앞북미정치회담에 측야당 힘
ynat-v1_train_00251,삼성·애플·LG·구글 스마트폰 가을대전 임박,0,생활문화,삼성·애플·LG·구글 스마트폰 가을 대전에 임박합니다.
ynat-v1_train_00252,트럼프 드론 격추에 對이란 보복공격 승인했다 돌연 철회종합2보,5,경제,트럼프 드론 격추에 대한 이란 보복 공격 승인했다 돌연 철회
ynat-v1_train_00253,폴란드서 이란 겨냥 美주도 60여개국 중동문제회의 시작,2,정치,폴란드서 이란 겨냥 미국주도 60여개국 중동문제회의 시작
ynat-v1_train_00254,네이버 인공지능으로 식당 예약 전화 받는 AI 콜 공개,1,스포츠,네이버 인공지능으로 식당 예약 전화 받는 AI콜 공개
ynat-v1_train_00255,봄비 머금은 꽃망울,2,정치,봄비 머금은 꽃망울
ynat-v1_train_00256,게+판 Bt{ `m:TV 앱@핑크퐁 튜q 출시,4,IT과학,게판 BT m TV 앱핑크퐁 튜토리얼 출시
ynat-v1_train_00257,q직언론인·조[족·장애인…시< 폭 ;히는 시인%,3,사회,질문 기자·조선·장애인…시민 폭언 시인
ynat-v1_train_00258,초등학생들 경북도청 |들`,3,사회,초등학생들 경북도청 방문
ynat-v1_train_00259,KT 인공지능 기술로 목소리 찾아드려요…목소리 찾기 프로젝트,3,사회,KT 인공지능 기술로 목소리 찾아 드립니다…목소리 찾기 프로젝트
ynat-v1_train_00260,아이폰11 프로 써보니…프로다운 카메라 성능 기대 이상,1,스포츠,아이폰11 프로 써보니… 프로다운 카메라 성능 기대 이상
ynat-v1_train_00261,與a;7위·혁신k 출?#75…M박 r발 작용한I(,2,정치,與당 7위·혁신 출신…박 발작한I(
ynat-v1_train_00262,국립민속박물관 아카이브 만들기 특별전 개최,6,세계,국립민속박물관 아카이브 만들기 특별전 개최
ynat-v1_train_00263,임도헌 감독 젊은 선수들 자신감 얻었다…내년 1월 진짜 승부,1,스포츠,임도헌 감독 젊은 선수들 자신감 얻었다…내년 1월 진짜 승부가 나겠네
ynat-v1_train_00264,대우?선해양 4천199억원bxC LNG 운}선 2척n수주,3,사회,대우선해양 4천199억원 LNG운선 2척 수주
ynat-v1_train_00265,39광년 떨어진 곳에서 지구 크기 삼형제 발견,6,세계,39광년 떨어진 곳에서 지구 크기 삼형제 발견
ynat-v1_train_00266,",말 N 여h #주권 인류무형문화유산 해)%화를 _나다…4.4㎞ 0비]0Z",0,생활문화,말의 여신 주권 인류무형문화유산 해변…4.4㎞ 0비율
ynat-v1_train_00267,NC출신 왕웨이중 ML복귀…에인절스전 2이닝 무실점,1,스포츠,NC 출신 왕웨이중 ML 복귀…에인절스전 2이닝 무실점
ynat-v1_train_00268,그I픽 Y-57E{E리 결함,4,IT과학,그리픽 Y-57E리 결함
ynat-v1_train_00269,차범근과 손흥민을 관통하는 공통점…25와 8 그리고 아홉수,4,IT과학,차범근과 손흥민을 관통하는 공통점…25와 8 그리고 아홉 번째
ynat-v1_train_00270,신년사 손학규 다당제·합의제로 희망 드리는 정치 실천,1,스포츠,신년사 손학규 다당제·합의제로 희망 드리는 정치 실천
ynat-v1_train_00271,노벨평화상 소식에 아프리카 환호…각국 정상 환영 잇따라,0,생활문화,노벨 평화상 소식에 아프리카 환호…각국 정상 환영 잇따라
ynat-v1_train_00272,野가 전한 설 민심…정권교체 해달라 자만말라 쓴소리도,3,사회,노란 전한 설 민심…정권교체 해달라 자만말라 쓴소리도
ynat-v1_train_00273,위안부 피해자 그림 선생님이 전하는 이야기,6,세계,위안부 피해자 그림 선생님 이 전하는 이야기
ynat-v1_train_00274,韓 물가 7c 초미세먼지-세계 최M…관Zugq 걸림돌,3,사회,韓국 물가 7% 초미세먼지-세계 최악…관광 걸림돌
ynat-v1_train_00275,그래픽 내년 코스피 전망치,5,경제,그래픽 내년 코스피 전망치
ynat-v1_train_00276,5< 황0연휴&해5 APl박 이용권*드려x,0,생활문화,5월 황금연휴와 해피박 이용권 드려
ynat-v1_train_00277,NHN엔터테인먼트 2분기 영업익 149억원…50% 증가,3,사회,NHN엔터테인먼트 2분기 영업익 149억원… 50% 증가
ynat-v1_train_00278,"M0 AI wth0 선/=인k6능 분""2'e천C원 투+종합",4,IT과학,M0 AI with 선인능 분2천원 투자종합
ynat-v1_train_00279,최지만 시즌 첫 3루타…종아리 통증으로 교체,4,IT과학,최지만 시즌 첫 3루타…종아리 통증으로 교체
ynat-v1_train_00280,"w대통령 호W,J거소@방문…호 주석 본F으k 부패 없어CN것",2,정치,원대통령 호주국방장관 방문…호 주석 본부서 부패 없다는 것
ynat-v1_train_00281,춘천 MBC 나이야가라 한국방송대상 작품상 수상,6,세계,춘천 MBC 나이아가라 한국방송대상 작품상 수상
ynat-v1_train_00282,콘테 첼시 감독 캉테 AS로마전 출전여부 본인이 결정할 것,4,IT과학,콘테 첼시 감독 캉테 AS로마전 출전 여부 본인이 결정할 것
ynat-v1_train_00283,부산국제코미디페스티벌에 참여합니다,3,사회,부산국제코미디페스티벌에 참여합니다
ynat-v1_train_00284,"연천 영하 %9.1도…경d북T""오후부_V강F위 풀려",0,생활문화,연천 영하 9.1도…경북 오후 부강위 풀려
ynat-v1_train_00285,드랙퀸 연극 조지 맥브라이드의 전설 내달 초연,0,생활문화,드랙 퀸 연극 조지 맥브라이드의 전설 내달 초연
ynat-v1_train_00286,이스라엘 역사 녹은 희비극 말 한 마리…,1,스포츠,이스라엘 역사적으로 녹은 희비극 말 한 마리…
ynat-v1_train_00287,>기소식8부{+ 내0 6j8일 Jm도 %`7화재 대8제,0,생활문화,기소식 8부 내6일 제주도 화재 대책
ynat-v1_train_00288,게시판 제38회 한국출판학회상에 천재교육 등 선정,4,IT과학,게시판 제38회 한국출판학회상에 천재교육 등 선정
ynat-v1_train_00289,이인제 충청을 젊은 희망의 땅으로 만들것 충남지사 출마 선언,4,IT과학,이인제 충청을 젊은 희망의 땅으로 만들 것 충남지사 출마 선언
ynat-v1_train_00290,t말 Nx여행 제주Do취향:vua나자…M대야 날릴4#색 계곡·[다 축제,0,생활문화,트말 여행 제주취향:이나자…마대야 날릴색 계곡·다 축제
ynat-v1_train_00291,)징1Q코데i컴바c]다L *스닥dM총.3Ed종+,5,경제,징검다리 코데컴바스닥총.3억
ynat-v1_train_00292,네이버뮤직 바이브로 통합…기존 서비스 내년 종료,3,사회,네이버 뮤직 바이브로 통합… 기존 서비스 내년 종료
ynat-v1_train_00293,문 대통령 안타까움 금할 수 없어…사망자 최소화 만전 기하라,0,생활문화,문 대통령 안타까움 금할 수 없어…사망자 최소화 만전 기화라
ynat-v1_train_00294,스페인 11회 연속 월드컵 본선 진출…이탈리아 PO행종합,6,세계,스페인 11회 연속 월드컵 본선 진출…이탈리아 포행종합
ynat-v1_train_00295,유럽 최악 한파에 난민들 피해속출…폐렴·저체온증 극심,1,스포츠,유럽 최악 한파에 난민들 피해 속출…폐렴·저체온증 극심
ynat-v1_train_00296,"송\섭 } W회F< ?,…전국구 *원만qB선",2,정치,"송승원 회장?,…전국구원 만선"
ynat-v1_train_00297,p + #동당대회 :시하면서 만약의z상황 대k,2,정치,민주당대회 시한감당 : 만약의 상황 대처
ynat-v1_train_00298,리J에겐 인격적 소S~력 중요…P과만중KA독불`군형은 NO,0,생활문화,리에겐 인격적 소명력 중요…과만중독불군형은 NO
ynat-v1_train_00299,"푸4 살만i사우디""Q왕과eo=…^유시< >조 지속 합의종합",6,세계,푸살만 사우디왕과 유씨 조지속 합의
ynat-v1_train_00300,김정은 탑승 추정 北 열차 단둥 통과…60여시간 여정 개시,2,정치,김정은 탑승 추정 북 열차 단둥 통과…60여시간 여정 시작
ynat-v1_train_00301,아시안게임 응원석엔 하나된 함성 벤치엔 우정의 미소…...,2,정치,아시안게임 응원석엔 하나된 함성 벤치엔 우정의 미소……
ynat-v1_train_00302,문대통령 미중러 협력·아세안 동행…비핵화 동력 보전했다,2,정치,문대통령 미중러 협력 아세안 동행…비핵화 동력 보장했다
